stationID,DATETIMEDATA,PM25,PM10,O3,CO,NO2,SO2,WS,WD,TEMP,RH,BP,RAIN
69t,2023-08-11 12:00:00,17.0,,37.0,,1.0,,1.6,175,33.3,54,741,0.0
69t,2023-08-12 08:00:00,23.0,,19.0,,4.0,,1.3,187,28.0,80,741,0.0
69t,2023-08-12 09:00:00,19.0,,30.0,,2.0,,1.8,191,31.1,72,741,0.0
69t,2023-08-12 10:00:00,19.0,,34.0,,3.0,,1.7,191,33.2,66,741,0.0
69t,2023-08-12 11:00:00,16.0,,35.0,,1.0,,2.2,183,34.4,63,741,0.0
69t,2023-08-12 12:00:00,17.0,,,,2.0,,2.4,186,34.7,62,741,0.0
69t,2023-08-13 08:00:00,23.0,,23.0,,2.0,,1.9,186,28.7,88,741,0.0
69t,2023-08-13 09:00:00,21.0,,27.0,,2.0,,1.8,185,30.2,80,742,0.0
69t,2023-08-13 10:00:00,20.0,,31.0,,,,1.8,183,33.1,62,741,0.0
69t,2023-08-13 11:00:00,17.0,,,,,,1.4,167,33.7,62,741,0.0
69t,2023-08-13 12:00:00,19.0,,32.0,,1.0,,1.7,173,35.2,59,741,0.0
69t,2023-08-14 08:00:00,31.0,,18.0,,3.0,,1.4,192,28.8,87,741,0.0
69t,2023-08-14 09:00:00,27.0,,27.0,,3.0,,1.8,194,31.1,69,741,0.0
69t,2023-08-14 10:00:00,26.0,,,,2.0,,1.6,185,32.5,70,742,0.0
69t,2023-08-14 11:00:00,23.0,,34.0,,1.0,,1.2,179,34.6,56,741,0.0
69t,2023-08-14 12:00:00,23.0,,33.0,,1.0,,1.1,177,34.6,59,741,0.0
69t,2023-08-15 08:00:00,15.0,,16.0,,3.0,,1.2,186,27.9,84,742,0.0
69t,2023-08-15 09:00:00,13.0,,,,3.0,,1.1,199,29.0,79,742,0.0
69t,2023-08-15 10:00:00,16.0,,24.0,,3.0,,1.3,193,30.2,73,742,0.0
69t,2023-08-15 11:00:00,13.0,,29.0,,3.0,,1.6,201,31.7,66,742,0.0
69t,2023-08-15 12:00:00,19.0,,29.0,,,,2.0,191,33.8,56,741,0.0
69t,2023-08-16 08:00:00,20.0,,,,4.0,,1.5,189,28.1,78,742,0.0
69t,2023-08-16 09:00:00,16.0,,32.0,,3.0,,1.9,191,29.5,71,743,0.0
69t,2023-08-16 10:00:00,21.0,,35.0,,2.0,,1.9,202,31.6,61,743,0.0
69t,2023-08-16 11:00:00,19.0,,35.0,,1.0,,1.8,193,32.9,54,742,0.0
69t,2023-08-16 12:00:00,16.0,,37.0,,,,1.9,197,35.4,48,742,0.0
69t,2023-08-17 08:00:00,21.0,,21.0,,4.0,,0.5,156,28.0,77,743,0.0
69t,2023-08-17 09:00:00,18.0,,31.0,,3.0,,0.8,177,29.8,70,743,0.0
69t,2023-08-17 10:00:00,18.0,,35.0,,2.0,,1.2,185,31.2,62,743,0.0
69t,2023-08-17 11:00:00,16.0,,39.0,,1.0,,1.0,192,33.0,54,743,0.0
69t,2023-08-17 12:00:00,15.0,,37.0,,1.0,,1.9,198,35.1,45,742,0.0
69t,2023-08-18 08:00:00,16.0,,20.0,,3.0,,0.4,160,28.3,81,742,0.0
69t,2023-08-18 09:00:00,19.0,,28.0,,1.0,,1.0,191,31.2,74,742,0.0
69t,2023-08-18 10:00:00,13.0,,34.0,,1.0,,1.2,138,33.2,63,742,0.0
69t,2023-08-18 11:00:00,12.0,,33.0,,1.0,,1.2,194,34.6,59,742,0.0
69t,2023-08-18 12:00:00,13.0,,33.0,,,,1.1,167,36.5,53,741,0.0
69t,2023-08-19 08:00:00,22.0,,18.0,,3.0,,1.1,192,28.9,79,742,0.0
69t,2023-08-19 09:00:00,19.0,,30.0,,2.0,,1.1,184,31.7,68,742,0.0
69t,2023-08-19 10:00:00,16.0,,34.0,,1.0,,0.9,153,33.8,59,742,0.0
69t,2023-08-19 11:00:00,10.0,,36.0,,1.0,,1.0,168,34.9,58,742,0.0
69t,2023-08-19 12:00:00,11.0,,39.0,,,,1.0,171,36.9,54,741,0.0
69t,2023-08-20 08:00:00,14.0,,16.0,,2.0,,0.2,109,29.1,80,742,0.0
69t,2023-08-20 09:00:00,19.0,,32.0,,4.0,,0.3,154,31.9,73,741,0.0
69t,2023-08-20 10:00:00,17.0,,49.0,,3.0,,0.5,217,33.7,67,741,0.0
69t,2023-08-20 11:00:00,18.0,,43.0,,,,1.2,325,35.2,66,741,0.0
69t,2023-08-20 12:00:00,16.0,,40.0,,2.0,,1.1,23,34.2,66,741,0.0
69t,2023-08-21 08:00:00,18.0,,26.0,,2.0,,0.7,210,28.3,81,742,0.0
69t,2023-08-21 09:00:00,12.0,,33.0,,3.0,,0.9,202,30.6,71,742,0.0
69t,2023-08-21 10:00:00,16.0,,35.0,,,,1.5,188,32.4,63,742,0.0
69t,2023-08-21 11:00:00,14.0,,39.0,,2.0,,1.6,189,33.9,57,742,0.0
69t,2023-08-21 12:00:00,14.0,,43.0,,1.0,,1.2,195,34.2,55,742,0.0
69t,2023-08-22 08:00:00,20.0,,27.0,,4.0,,1.2,182,27.3,88,743,0.0
69t,2023-08-22 09:00:00,18.0,,31.0,,,,1.0,178,28.1,83,743,0.0
69t,2023-08-22 10:00:00,16.0,,38.0,,3.0,,1.8,187,29.0,77,743,0.0
69t,2023-08-22 11:00:00,22.0,,43.0,,2.0,,1.8,193,31.8,66,743,0.0
69t,2023-08-22 12:00:00,13.0,,42.0,,2.0,,1.9,187,33.8,56,742,0.0
69t,2023-08-23 08:00:00,13.0,,14.0,,,,1.0,198,27.9,82,743,0.0
69t,2023-08-23 09:00:00,17.0,,22.0,,3.0,,1.6,202,30.1,72,743,0.0
69t,2023-08-23 10:00:00,15.0,,26.0,,3.0,,1.9,187,32.0,62,742,0.0
69t,2023-08-23 11:00:00,12.0,,26.0,,2.0,,1.9,172,33.5,55,742,0.0
69t,2023-08-23 12:00:00,13.0,,27.0,,1.0,,2.0,177,34.9,50,741,0.0
69t,2023-08-24 08:00:00,17.0,,9.0,,4.0,,1.2,192,27.7,85,742,0.0
69t,2023-08-24 09:00:00,16.0,,19.0,,3.0,,1.6,211,29.9,74,742,0.0
69t,2023-08-24 10:00:00,13.0,,28.0,,2.0,,2.1,207,32.5,61,742,0.0
69t,2023-08-24 11:00:00,11.0,,29.0,,2.0,,1.9,189,34.4,51,742,0.0
69t,2023-08-24 12:00:00,10.0,,27.0,,1.0,,1.8,194,34.7,48,741,0.0
69t,2023-08-25 08:00:00,18.0,,10.0,,5.0,,1.4,195,27.6,82,742,0.0
69t,2023-08-25 09:00:00,12.0,,17.0,,3.0,,1.5,194,29.0,76,743,0.0
69t,2023-08-25 10:00:00,12.0,,24.0,,2.0,,1.3,193,30.9,66,743,0.0
69t,2023-08-25 11:00:00,9.0,,30.0,,1.0,,1.5,196,32.4,58,742,0.0
69t,2023-08-25 12:00:00,7.0,,33.0,,1.0,,1.7,175,34.7,47,741,0.0
69t,2023-08-26 08:00:00,12.0,,12.0,,4.0,,1.3,190,27.1,88,743,0.0
69t,2023-08-26 09:00:00,11.0,,22.0,,3.0,,1.7,198,28.9,77,743,0.0
69t,2023-08-26 10:00:00,11.0,,31.0,,3.0,,2.1,184,30.9,66,743,0.0
69t,2023-08-26 11:00:00,8.0,,32.0,,2.0,,2.1,181,33.0,58,742,0.0
69t,2023-08-26 12:00:00,9.0,,31.0,,1.0,,2.2,180,34.7,51,742,0.0
69t,2023-08-27 08:00:00,10.0,,15.0,,5.0,,1.0,191,27.1,80,742,0.0
69t,2023-08-27 09:00:00,13.0,,13.0,,7.0,,1.0,201,27.6,78,742,0.0
69t,2023-08-27 10:00:00,13.0,,19.0,,3.0,,1.7,229,28.1,75,743,0.0
69t,2023-08-27 11:00:00,10.0,,21.0,,3.0,,1.7,192,29.0,72,742,0.0
69t,2023-08-27 12:00:00,15.0,,20.0,,5.0,,1.4,200,29.1,73,742,0.0
69t,2023-08-28 08:00:00,21.0,,14.0,,5.0,,1.2,214,28.4,81,741,0.0
69t,2023-08-28 09:00:00,23.0,,25.0,,3.0,,1.6,202,30.8,68,741,0.0
69t,2023-08-28 10:00:00,17.0,,29.0,,2.0,,1.6,196,32.3,59,741,0.0
69t,2023-08-28 11:00:00,15.0,,30.0,,1.0,,1.4,170,33.0,54,741,0.0
69t,2023-08-28 12:00:00,9.0,,31.0,,1.0,,1.3,169,34.0,51,740,0.0
69t,2023-08-29 08:00:00,18.0,,24.0,,1.0,,0.4,16,28.4,76,741,0.0
69t,2023-08-29 09:00:00,15.0,,34.0,,1.0,,0.4,150,31.6,61,741,0.0
69t,2023-08-29 10:00:00,10.0,,35.0,,2.0,,1.3,182,33.3,54,741,0.0
69t,2023-08-29 11:00:00,7.0,,37.0,,,,1.5,181,34.9,47,741,0.0
69t,2023-08-29 12:00:00,7.0,,36.0,,1.0,,1.5,208,36.8,42,740,0.0
69t,2023-08-30 08:00:00,17.0,,29.0,,2.0,,0.5,315,29.1,79,742,0.0
69t,2023-08-30 09:00:00,21.0,,31.0,,3.0,,1.3,221,31.9,68,742,0.0
69t,2023-08-30 10:00:00,24.0,,37.0,,3.0,,1.8,205,32.9,61,742,0.0
69t,2023-08-30 11:00:00,20.0,,32.0,,1.0,,1.9,200,33.0,61,742,0.0
69t,2023-08-30 12:00:00,19.0,,36.0,,1.0,,2.1,188,35.6,50,741,0.0
69t,2023-08-31 08:00:00,21.0,,12.0,,3.0,,0.9,351,28.0,85,743,0.0
69t,2023-08-31 09:00:00,16.0,,16.0,,3.0,,0.6,23,28.9,81,743,0.0
69t,2023-08-31 10:00:00,14.0,,23.0,,2.0,,0.8,102,30.2,76,743,0.0
69t,2023-08-31 11:00:00,16.0,,32.0,,1.0,,1.0,107,31.6,70,742,0.0
69t,2023-08-31 12:00:00,14.0,,36.0,,1.0,,0.5,302,31.1,70,742,0.0
69t,2023-09-01 08:00:00,18.0,,13.0,,4.0,,0.8,186,27.8,87,743,0.0
69t,2023-09-01 09:00:00,17.0,,25.0,,2.0,,1.1,203,29.9,78,742,0.0
69t,2023-09-01 10:00:00,13.0,,36.0,,2.0,,0.7,155,32.0,68,742,0.0
69t,2023-09-01 11:00:00,18.0,,49.0,,2.0,,0.9,162,34.2,58,742,0.0
69t,2023-09-01 12:00:00,16.0,,56.0,,1.0,,0.6,175,35.2,53,741,0.0
69t,2023-09-02 08:00:00,7.0,,24.0,,3.0,,0.5,40,27.4,85,742,0.0
69t,2023-09-02 09:00:00,11.0,,27.0,,4.0,,0.4,333,27.8,84,742,0.0
69t,2023-09-02 10:00:00,9.0,,35.0,,3.0,,0.8,34,30.1,75,742,0.0
69t,2023-09-02 11:00:00,11.0,,47.0,,3.0,,1.1,54,33.1,62,741,0.0
69t,2023-09-02 12:00:00,12.0,,54.0,,2.0,,1.3,13,34.3,57,741,0.0
69t,2023-09-03 08:00:00,12.0,,22.0,,1.0,,0.6,29,28.3,81,741,0.0
69t,2023-09-03 09:00:00,11.0,,32.0,,2.0,,0.8,351,30.5,74,740,0.0
69t,2023-09-03 10:00:00,15.0,,42.0,,1.0,,0.7,51,32.9,63,740,0.0
69t,2023-09-03 11:00:00,12.0,,54.0,,1.0,,0.5,18,35.1,54,740,0.0
69t,2023-09-03 12:00:00,12.0,,58.0,,1.0,,0.5,11,36.0,49,739,0.0
69t,2023-09-04 08:00:00,17.0,,19.0,,3.0,,0.3,155,29.2,82,740,0.0
69t,2023-09-04 09:00:00,16.0,,36.0,,3.0,,0.7,181,31.6,71,740,0.0
69t,2023-09-04 10:00:00,18.0,,51.0,,2.0,,0.8,169,33.6,62,740,0.0
69t,2023-09-04 11:00:00,18.0,,58.0,,2.0,,1.1,181,35.9,52,739,0.0
69t,2023-09-04 12:00:00,20.0,,,,1.0,,0.7,179,37.1,46,738,0.0
69t,2023-09-05 08:00:00,12.0,,17.0,,2.0,,1.0,356,26.0,95,741,0.0
69t,2023-09-05 09:00:00,11.0,,18.0,,2.0,,1.0,341,26.7,92,742,0.0
69t,2023-09-05 10:00:00,11.0,,27.0,,,,1.0,18,29.1,84,741,0.0
69t,2023-09-05 11:00:00,10.0,,,,,,0.4,293,30.5,77,741,0.0
69t,2023-09-05 12:00:00,12.0,,31.0,,2.0,,1.5,205,30.6,81,740,0.0
69t,2023-09-06 08:00:00,7.0,,12.0,,6.0,,0.5,223,25.9,100,743,0.0
69t,2023-09-06 09:00:00,9.0,,17.0,,3.0,,0.6,233,26.5,100,744,0.2
69t,2023-09-06 10:00:00,9.0,,,,3.0,,1.0,205,27.7,99,743,0.0
69t,2023-09-06 11:00:00,6.0,,24.0,,3.0,,1.2,208,29.5,92,743,0.0
69t,2023-09-06 12:00:00,7.0,,25.0,,2.0,,1.7,227,29.8,88,742,0.0
69t,2023-09-07 08:00:00,8.0,,11.0,,2.0,,0.6,214,25.9,100,744,0.0
69t,2023-09-07 09:00:00,8.0,,,,2.0,,0.3,167,27.3,96,744,0.0
69t,2023-09-07 10:00:00,7.0,,24.0,,2.0,,0.3,187,28.1,90,744,0.0
69t,2023-09-07 11:00:00,7.0,,28.0,,1.0,,0.7,213,29.6,83,744,0.0
69t,2023-09-07 12:00:00,7.0,,32.0,,,,0.5,208,32.3,72,743,0.0
69t,2023-09-08 08:00:00,6.0,,,,2.0,,1.5,204,27.1,99,743,0.0
69t,2023-09-08 09:00:00,6.0,,22.0,,2.0,,1.2,199,28.8,92,743,0.0
69t,2023-09-08 10:00:00,9.0,,22.0,,2.0,,1.1,200,29.7,88,743,0.0
69t,2023-09-08 11:00:00,10.0,,20.0,,2.0,,1.8,214,30.3,85,743,0.0
69t,2023-09-08 12:00:00,7.0,,21.0,,1.0,,1.8,191,31.8,78,742,0.0
69t,2023-09-09 08:00:00,6.0,,10.0,,1.0,,0.7,177,27.0,97,742,0.0
69t,2023-09-09 09:00:00,6.0,,12.0,,3.0,,0.7,193,27.8,94,742,0.0
69t,2023-09-09 10:00:00,10.0,,22.0,,2.0,,0.6,255,29.9,86,742,0.0
69t,2023-09-09 11:00:00,8.0,,29.0,,,,0.8,216,31.9,77,741,0.0
69t,2023-09-09 12:00:00,5.0,,30.0,,1.0,,0.9,244,32.6,73,740,0.0
69t,2023-09-10 08:00:00,7.0,,18.0,,3.0,,0.7,238,25.8,100,741,0.2
69t,2023-09-10 09:00:00,7.0,,18.0,,2.0,,0.6,265,26.5,99,741,0.0
69t,2023-09-10 10:00:00,5.0,,23.0,,1.0,,0.3,342,27.6,96,741,0.0
69t,2023-09-10 11:00:00,5.0,,26.0,,1.0,,0.9,16,28.7,92,741,0.0
69t,2023-09-10 12:00:00,6.0,,27.0,,1.0,,1.0,12,29.8,89,741,0.0
69t,2023-09-11 08:00:00,9.0,,12.0,,4.0,,0.9,204,26.5,100,742,0.0
69t,2023-09-11 09:00:00,9.0,,14.0,,2.0,,1.3,218,27.6,100,742,0.0
69t,2023-09-11 10:00:00,8.0,,18.0,,1.0,,1.5,200,29.2,96,742,0.0
69t,2023-09-11 11:00:00,6.0,,21.0,,2.0,,1.9,209,29.8,90,742,0.0
69t,2023-09-11 12:00:00,5.0,,22.0,,,,1.8,211,30.0,89,741,0.0
69t,2023-09-12 08:00:00,12.0,,15.0,,4.0,,1.6,232,27.6,95,742,0.0
69t,2023-09-12 09:00:00,10.0,,19.0,,1.0,,1.9,224,28.8,90,743,0.0
69t,2023-09-12 10:00:00,12.0,,21.0,,2.0,,1.9,204,29.7,84,743,0.0
69t,2023-09-12 11:00:00,9.0,,22.0,,,,1.7,210,29.9,81,743,0.0
69t,2023-09-12 12:00:00,8.0,,21.0,,2.0,,1.7,196,29.7,82,742,0.0
69t,2023-09-13 08:00:00,10.0,,12.0,,6.0,,0.9,198,26.6,90,743,0.0
69t,2023-09-13 09:00:00,13.0,,19.0,,3.0,,1.1,212,28.5,84,743,0.0
69t,2023-09-13 10:00:00,12.0,,28.0,,,,1.5,215,30.7,74,743,0.0
69t,2023-09-13 11:00:00,8.0,,26.0,,2.0,,1.3,209,30.6,73,743,0.0
69t,2023-09-13 12:00:00,10.0,,26.0,,2.0,,1.8,206,31.6,69,742,0.0
69t,2023-09-14 08:00:00,9.0,,8.0,,2.0,,0.6,212,26.5,95,743,0.0
69t,2023-09-14 09:00:00,11.0,,12.0,,,,0.8,199,27.6,90,743,0.0
69t,2023-09-14 10:00:00,10.0,,16.0,,1.0,,0.8,173,28.1,85,743,0.0
69t,2023-09-14 11:00:00,7.0,,17.0,,1.0,,1.0,180,29.4,80,743,0.0
69t,2023-09-14 12:00:00,5.0,,20.0,,,,1.1,185,30.4,79,742,0.0
69t,2023-09-15 08:00:00,10.0,,5.0,,,,0.4,191,26.0,100,742,0.2
69t,2023-09-15 09:00:00,12.0,,12.0,,5.0,,0.1,283,26.9,100,742,0.0
69t,2023-09-15 10:00:00,10.0,,16.0,,4.0,,0.6,355,28.1,100,743,0.0
69t,2023-09-15 11:00:00,11.0,,26.0,,2.0,,0.7,335,29.2,98,742,0.0
69t,2023-09-15 12:00:00,10.0,,35.0,,,,0.5,101,31.3,90,741,0.0
69t,2023-09-16 08:00:00,7.0,,10.0,,1.0,,1.5,45,26.6,100,742,0.0
69t,2023-09-16 09:00:00,7.0,,13.0,,1.0,,1.6,24,27.1,100,743,0.0
69t,2023-09-16 10:00:00,6.0,,17.0,,,,1.8,29,27.3,99,742,0.6
69t,2023-09-16 11:00:00,5.0,,18.0,,,,1.8,21,27.1,100,742,0.8
69t,2023-09-16 12:00:00,3.0,,19.0,,,,2.0,22,28.6,97,741,0.0
69t,2023-09-17 08:00:00,11.0,,13.0,,2.0,,0.4,234,25.9,100,743,0.6
69t,2023-09-17 09:00:00,8.0,,19.0,,1.0,,0.3,61,27.5,100,743,0.2
69t,2023-09-17 10:00:00,5.0,,26.0,,1.0,,0.3,24,28.8,100,743,0.0
69t,2023-09-17 11:00:00,6.0,,27.0,,1.0,,1.6,59,29.8,100,742,0.0
69t,2023-09-17 12:00:00,9.0,,25.0,,1.0,,1.7,55,29.3,94,742,0.0
69t,2023-09-18 08:00:00,11.0,,17.0,,3.0,,0.4,233,26.1,100,744,0.0
69t,2023-09-18 09:00:00,10.0,,18.0,,3.0,,0.3,193,26.6,100,744,0.2
69t,2023-09-18 10:00:00,8.0,,22.0,,2.0,,0.0,234,27.6,99,744,0.0
69t,2023-09-18 11:00:00,6.0,,22.0,,1.0,,0.3,194,28.3,96,744,0.0
69t,2023-09-18 12:00:00,8.0,,21.0,,1.0,,1.1,191,30.2,89,743,0.0
69t,2023-09-19 08:00:00,7.0,,11.0,,2.0,,0.5,188,26.0,95,746,0.0
69t,2023-09-19 09:00:00,8.0,,14.0,,1.0,,0.8,206,27.2,91,746,0.0
69t,2023-09-19 10:00:00,10.0,,19.0,,1.0,,0.6,181,28.8,84,746,0.0
69t,2023-09-19 11:00:00,9.0,,22.0,,,,0.6,134,29.5,77,746,0.0
69t,2023-09-19 12:00:00,7.0,,24.0,,,,0.9,81,31.1,70,745,0.0
69t,2023-09-20 08:00:00,11.0,,14.0,,1.0,,0.3,43,28.0,87,745,0.0
69t,2023-09-20 09:00:00,9.0,,21.0,,3.0,,0.2,223,29.9,79,745,0.0
69t,2023-09-20 10:00:00,10.0,,30.0,,2.0,,0.5,323,31.4,72,745,0.0
69t,2023-09-20 11:00:00,9.0,,36.0,,1.0,,0.7,126,33.3,63,745,0.0
69t,2023-09-20 12:00:00,8.0,,39.0,,1.0,,0.6,156,34.0,60,744,0.0
69t,2023-09-21 08:00:00,12.0,,14.0,,2.0,,0.6,72,28.2,91,745,0.0
69t,2023-09-21 09:00:00,10.0,,22.0,,4.0,,0.3,58,30.1,79,745,0.0
69t,2023-09-21 10:00:00,9.0,,35.0,,2.0,,0.5,32,33.0,72,745,0.0
69t,2023-09-21 11:00:00,9.0,,40.0,,,,1.2,20,34.2,73,744,0.0
69t,2023-09-21 12:00:00,8.0,,36.0,,1.0,,0.8,113,33.1,69,744,0.0
69t,2023-09-22 08:00:00,11.0,,22.0,,2.0,,0.2,72,27.1,97,745,0.0
69t,2023-09-22 09:00:00,10.0,,29.0,,2.0,,0.8,36,29.3,83,745,0.0
69t,2023-09-22 10:00:00,11.0,,32.0,,1.0,,0.8,26,31.2,78,745,0.0
69t,2023-09-22 11:00:00,7.0,,33.0,,,,0.6,58,33.5,69,744,0.0
69t,2023-09-22 12:00:00,5.0,,36.0,,,,0.2,70,34.8,62,743,0.0
69t,2023-09-23 08:00:00,12.0,,9.0,,2.0,,0.3,121,28.6,100,745,0.0
69t,2023-09-23 09:00:00,10.0,,22.0,,2.0,,0.1,259,30.3,100,745,0.0
69t,2023-09-23 10:00:00,13.0,,38.0,,2.0,,0.3,197,32.1,84,744,0.0
69t,2023-09-23 11:00:00,13.0,,42.0,,1.0,,0.4,292,33.9,67,744,0.0
69t,2023-09-23 12:00:00,17.0,,41.0,,1.0,,0.5,359,33.8,74,743,0.0
69t,2023-09-24 08:00:00,15.0,,13.0,,1.0,,0.2,108,28.1,97,743,0.0
69t,2023-09-24 09:00:00,19.0,,27.0,,2.0,,0.5,163,30.5,84,744,0.0
69t,2023-09-24 10:00:00,18.0,,42.0,,,,0.5,248,32.4,81,744,0.0
69t,2023-09-24 11:00:00,17.0,,48.0,,1.0,,0.6,183,34.8,65,743,0.0
69t,2023-09-24 12:00:00,15.0,,42.0,,1.0,,1.2,185,36.3,60,742,0.0
69t,2023-09-25 08:00:00,17.0,,11.0,,3.0,,0.7,79,28.0,91,743,0.0
69t,2023-09-25 09:00:00,20.0,,21.0,,2.0,,1.0,47,29.8,84,743,0.0
69t,2023-09-25 10:00:00,17.0,,34.0,,1.0,,1.0,91,32.8,74,743,0.0
69t,2023-09-25 11:00:00,15.0,,43.0,,,,0.7,63,34.5,67,742,0.0
69t,2023-09-25 12:00:00,16.0,,46.0,,1.0,,0.5,48,35.8,65,741,0.0
69t,2023-09-26 08:00:00,16.0,,13.0,,1.0,,1.1,48,28.2,93,743,0.0
69t,2023-09-26 09:00:00,10.0,,19.0,,,,1.2,359,29.2,84,743,0.0
69t,2023-09-26 10:00:00,9.0,,23.0,,,,1.0,23,30.3,78,742,0.0
69t,2023-09-26 11:00:00,11.0,,29.0,,,,0.6,339,31.6,73,742,0.0
69t,2023-09-26 12:00:00,10.0,,35.0,,,,1.3,29,32.9,67,741,0.0
69t,2023-09-27 08:00:00,8.0,,14.0,,3.0,,0.5,148,25.9,96,741,0.0
69t,2023-09-27 09:00:00,8.0,,16.0,,3.0,,0.7,246,27.1,94,741,0.0
69t,2023-09-27 10:00:00,9.0,,19.0,,4.0,,0.9,223,28.0,90,741,0.0
69t,2023-09-27 11:00:00,9.0,,21.0,,3.0,,0.7,180,28.5,87,741,0.0
69t,2023-09-27 12:00:00,10.0,,,,1.0,,0.7,198,28.6,84,740,0.0
69t,2023-09-28 08:00:00,8.0,,13.0,,,,0.5,25,26.1,95,743,0.0
69t,2023-09-28 09:00:00,7.0,,12.0,,3.0,,0.7,282,26.5,93,743,2.2
69t,2023-09-28 10:00:00,9.0,,19.0,,2.0,,0.6,206,28.3,88,743,0.0
69t,2023-09-28 11:00:00,7.0,,,,1.0,,1.1,194,28.8,85,743,0.0
69t,2023-09-28 12:00:00,5.0,,22.0,,1.0,,0.6,182,30.0,81,742,0.0
69t,2023-09-29 08:00:00,8.0,,10.0,,3.0,,0.5,322,25.7,97,745,0.0
69t,2023-09-29 09:00:00,7.0,,15.0,,1.0,,0.4,311,27.2,93,745,0.2
69t,2023-09-29 10:00:00,7.0,,,,1.0,,1.2,199,28.5,87,745,0.0
69t,2023-09-29 11:00:00,6.0,,18.0,,1.0,,1.8,193,29.4,81,745,0.0
69t,2023-09-29 12:00:00,6.0,,19.0,,2.0,,1.6,188,29.3,78,744,0.0
69t,2023-09-30 08:00:00,8.0,,15.0,,3.0,,0.6,59,24.6,100,746,4.6
69t,2023-09-30 09:00:00,7.0,,,,2.0,,1.0,6,25.2,100,746,0.0
69t,2023-09-30 10:00:00,6.0,,22.0,,1.0,,0.9,39,27.1,97,746,0.0
69t,2023-09-30 11:00:00,5.0,,26.0,,1.0,,0.7,80,29.7,86,745,0.0
69t,2023-09-30 12:00:00,7.0,,28.0,,1.0,,0.2,117,29.5,83,745,0.0
69t,2023-10-01 08:00:00,10.0,,,,1.0,,0.7,3,27.0,95,744,0.0
69t,2023-10-01 09:00:00,12.0,,22.0,,1.0,,0.4,225,29.2,86,744,0.0
69t,2023-10-01 10:00:00,9.0,,25.0,,2.0,,1.7,200,31.5,75,744,0.0
69t,2023-10-01 11:00:00,8.0,,26.0,,1.0,,1.7,215,32.7,70,744,0.0
69t,2023-10-01 12:00:00,5.0,,26.0,,1.0,,1.8,205,33.5,66,743,0.0
69t,2023-10-02 08:00:00,12.0,,11.0,,3.0,,0.6,167,27.5,92,745,0.0
69t,2023-10-02 09:00:00,9.0,,20.0,,1.0,,0.8,229,29.2,84,745,0.0
69t,2023-10-02 10:00:00,7.0,,26.0,,1.0,,1.1,208,32.0,71,745,0.0
69t,2023-10-02 11:00:00,6.0,,28.0,,1.0,,1.0,216,34.0,58,744,0.0
69t,2023-10-02 12:00:00,4.0,,31.0,,1.0,,1.5,222,35.3,53,744,0.0
69t,2023-10-03 08:00:00,11.0,,13.0,,3.0,,0.4,79,28.0,90,745,0.0
69t,2023-10-03 09:00:00,13.0,,26.0,,2.0,,0.6,97,30.4,81,745,0.0
69t,2023-10-03 10:00:00,11.0,,36.0,,2.0,,0.6,155,32.5,70,745,0.0
69t,2023-10-03 11:00:00,10.0,,45.0,,1.0,,0.5,108,34.4,62,744,0.0
69t,2023-10-03 12:00:00,10.0,,44.0,,1.0,,0.8,184,35.6,55,743,0.0
69t,2023-10-04 08:00:00,13.0,,12.0,,2.0,,0.6,13,28.3,90,745,0.0
69t,2023-10-04 09:00:00,11.0,,23.0,,1.0,,0.5,19,30.3,82,745,0.0
69t,2023-10-04 10:00:00,10.0,,30.0,,3.0,,0.8,206,32.2,75,744,0.0
69t,2023-10-04 11:00:00,14.0,,34.0,,1.0,,0.9,197,34.3,65,744,0.0
69t,2023-10-04 12:00:00,9.0,,35.0,,,,1.0,197,35.5,60,743,0.0
69t,2023-10-05 08:00:00,12.0,,15.0,,2.0,,0.2,197,27.8,91,744,0.0
69t,2023-10-05 09:00:00,13.0,,20.0,,3.0,,0.4,214,29.2,86,744,0.0
69t,2023-10-05 10:00:00,13.0,,31.0,,3.0,,0.5,106,31.5,78,744,0.0
69t,2023-10-05 11:00:00,12.0,,39.0,,,,0.5,50,33.4,68,743,0.0
69t,2023-10-05 12:00:00,11.0,,39.0,,1.0,,1.0,268,34.7,62,742,0.0
69t,2023-10-06 08:00:00,12.0,,6.0,,2.0,,0.7,232,26.3,97,744,0.0
69t,2023-10-06 09:00:00,11.0,,8.0,,2.0,,0.5,168,27.1,95,744,0.0
69t,2023-10-06 10:00:00,10.0,,15.0,,,,0.5,80,28.9,89,744,0.0
69t,2023-10-06 11:00:00,9.0,,24.0,,2.0,,0.6,200,30.5,82,743,0.0
69t,2023-10-06 12:00:00,8.0,,30.0,,1.0,,0.8,154,32.4,73,742,0.0
69t,2023-10-07 08:00:00,5.0,,10.0,,3.0,,0.2,20,25.3,98,744,2.6
69t,2023-10-07 09:00:00,10.0,,10.0,,,,0.3,235,25.7,98,745,2.6
69t,2023-10-07 10:00:00,13.0,,16.0,,4.0,,0.5,317,26.3,97,745,0.4
69t,2023-10-07 11:00:00,11.0,,25.0,,2.0,,0.4,253,27.7,92,744,0.0
69t,2023-10-07 12:00:00,8.0,,28.0,,1.0,,0.3,212,29.4,87,743,0.0
69t,2023-10-08 08:00:00,9.0,,13.0,,,,1.3,203,26.6,93,745,0.0
69t,2023-10-08 09:00:00,8.0,,14.0,,1.0,,1.4,184,26.9,90,745,0.0
